Billed_Qty,Product_MRP,Offtake_unit,Product_Cost,Profit_Margin,Category
1,485.41,1,329.38,116.5044,C
1,485.43,1,329.4,116.502,C
1,485.43,1,329.4,116.502,C
1,485.43,1,329.4,116.502,C
30,161.82,10,109.81,116.4984,C
20,175,10,98.96,116.4544,C
10,132,10,13.23,116.3886,C
30,161.4,10,109.53,116.1792,C
1,484,1,311.73,116.1586,C
20,242,10,164.22,116.1472,C
30,242,15,164.22,116.1472,C
30,242,15,164.22,116.1472,C
30,242,15,164.22,116.1472,C
20,242,10,164.22,116.1472,C
30,63.95,10,22.54,116.1156,C
10,483.55,10,328.12,116.0556,C
50,100,10,68.57,116.008,C
1,500,1,325.42,116.0044,C
2,250,1,171.43,115.9968,C
2,250,1,171.43,115.9968,C
60,125,15,85.72,115.9744,C
60,125,15,85.72,115.9744,C
30,161.05,10,109.29,115.9356,C
20,241.48,10,163.87,115.8912,C
20,241.48,10,163.87,115.8912,C
10,389.8,15,192.89,115.8421333,C
1,482.49,1,327.41,115.7908,C
1,482.49,1,327.41,115.7908,C
60,241,30,163.53,115.6928,C
15,499.12,15,342.36,115.6768,C
15,481.71,15,326.88,115.6044,C
30,160.5,10,108.91,115.5624,C
30,160.5,10,108.91,115.5624,C
30,160.5,10,108.91,115.5624,C
30,160.5,10,108.91,115.5624,C
1,315,1,178.12,115.5056,C
1,315,1,178.12,115.5056,C
1,315,1,178.12,115.5056,C
30,160.42,10,108.86,115.4904,C
2,255,4,21.63,115.3872,C
1,480.24,1,325.88,115.2544,C
1,480.24,1,325.88,115.2544,C
60,80,10,54.28,115.2384,C
60,120,15,81.42,115.2384,C
20,240,10,154.57,115.2148,C
20,240,10,154.57,115.2148,C
2,240,1,154.57,115.2148,C
1,480,1,309.15,115.203,C
1,480,1,364.8,115.2,C
20,240,10,162.86,115.1936,C
1,480,1,325.72,115.1936,C
1,480,1,325.72,115.1936,C
1,480,1,325.72,115.1936,C
20,240,10,162.86,115.1936,C
20,240,10,162.86,115.1936,C
30,160,10,108.58,115.1712,C
5,96,1,65.15,115.16,C
2,239.9,1,162.79,115.1504,C
2,239.9,1,162.79,115.1504,C
2,239.9,1,162.79,115.1504,C
1,569.8,1,433.01,115.1395,C
1,569.8,1,433.01,115.1395,C
40,119.9,10,81.36,115.1072,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
1,569.8,1,433.05,115.0975,C
30,239.74,15,162.68,115.0768,C
30,165,10,107.34,115.0164,C
30,165,10,107.34,115.0164,C
30,239.58,15,154.3,115.012,C
20,285.78,15,178.15,115.0026667,C
15,627,30,354.56,114.9464,C
30,159.5,10,108.23,114.8472,C
30,159.5,10,108.23,114.8472,C
30,165,10,113.15,114.816,C
1,478.31,1,324.57,114.7916,C
20,239,10,162.17,114.7392,C
20,239,10,162.17,114.7392,C
30,239,15,162.17,114.7392,C
30,239,15,162.17,114.7392,C
60,119.5,15,81.09,114.7168,C
1,600,1,433.31,114.6928,C
1,477.7,1,324.15,114.652,C
1,494,1,338.75,114.6,C
40,78.06,10,44.14,114.4928,C
30,159,10,107.89,114.4896,C
20,156.1,10,88.27,114.4752,C
20,156.1,10,88.27,114.4752,C
30,159,10,102.41,114.4686,C
30,22,1,17.32,114.42,C
30,22,1,17.32,114.42,C
30,22,1,17.32,114.42,C
30,22,1,17.32,114.42,C
1,476,1,323,114.24,C
20,237.85,10,161.4,114.164,C
45,120.4,15,73.53,114.1392,C
45,120.4,15,73.53,114.1392,C
45,120.4,15,73.53,114.1392,C
45,120.4,15,73.53,114.1392,C
60,92.2,15,56.87,114.0224,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,305.93,114.0026,C
1,475,1,322.32,114.0016,C
1,475,1,322.33,113.9904,C
30,158.29,10,107.41,113.9724,C
50,95,10,64.47,113.968,C
1,483,1,329.54,113.9152,C
6,445,10,227.86,113.87808,C
30,237.2,15,160.96,113.8496,C
1,474.27,1,321.82,113.8316,C
1,474.27,1,321.82,113.8316,C
1,474.27,1,321.82,113.8316,C
60,122.63,15,84.09,113.7968,C
30,163.5,10,112.12,113.7768,C
5,71.99,1,43.96,113.774,C
4,474.05,4,321.68,113.7684,C
4,474.05,4,321.68,113.7684,C
4,474.05,4,321.68,113.7684,C
4,474.05,4,321.68,113.7684,C
4,474.05,4,321.68,113.7684,C
30,180,15,109.93,113.7568,C
30,180,15,109.93,113.7568,C
30,158,10,107.22,113.7408,C
30,158,10,107.22,113.7408,C
30,158,10,107.22,113.7408,C
30,158,10,107.22,113.7408,C
30,158,10,107.22,113.7408,C
1,310,1,186.98,113.671,C
20,155,10,87.65,113.664,C
30,236.74,15,160.65,113.624,C
10,710,15,481.78,113.6042667,C
2,236.5,1,160.48,113.5248,C
2,236.5,1,160.48,113.5248,C
20,236.46,10,160.46,113.4896,C
20,236.46,10,160.46,113.4896,C
30,163,10,111.77,113.4528,C
15,315,10,213.75,113.4,C
30,157.5,10,106.88,113.3832,C
30,157.5,10,106.88,113.3832,C
1,351,1,212.21,113.3248,C
70,225,50,137.2,113.316,C
15,119.5,5,72.98,113.2872,C
20,236,10,160.14,113.2864,C
20,236,10,160.14,113.2864,C
20,236,10,160.14,113.2864,C
1,472,1,304,113.28,C
1,472,1,304,113.28,C
30,157.25,10,106.7,113.238,C
7,471.8,7,320.15,113.232,C
7,471.8,7,320.15,113.232,C
7,471.8,7,320.15,113.232,C
1,471.75,1,320.12,113.2156,C
1,488,1,317.62,113.2084,C
1,625,1,457.02,113.1376,C
1,799,1,581.26,113.1132,C
1,799,1,581.26,113.1132,C
1,799,1,581.26,113.1132,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
1,799,1,581.27,113.1014,C
200,23.54,10,15.97,113.072,C
30,157,10,106.53,113.0592,C
30,157,10,106.53,113.0592,C
30,157,10,106.53,113.0592,C
30,157,10,106.53,113.0592,C
30,157,10,106.53,113.0592,C
14,347.82,10,238.5,112.98,C
2,154,1,87.08,112.9408,C
45,121.8,15,75.14,112.9296,C
25,188,10,127.57,112.804,C
1,470,1,302.71,112.8022,C
1,470,1,302.71,112.8022,C
1,470,1,302.71,112.8022,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
20,235,10,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
30,235,15,159.47,112.7872,C
15,877,28,595.11,112.7554286,C
30,156.6,10,106.27,112.7328,C
30,156.6,10,106.27,112.7328,C
30,156.6,10,106.27,112.7328,C
40,176.13,15,119.52,112.7136,C
40,176.13,15,119.52,112.7136,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
1,195,1,78.4,112.68,C
30,242.75,15,166.45,112.652,C
10,469,10,318.25,112.56,C
10,469,10,318.25,112.56,C
10,469,10,318.25,112.56,C
10,469,10,302.07,112.5574,C
1,675,1,502.24,112.4912,C
1,675,1,502.24,112.4912,C
1,675,1,502.24,112.4912,C
1,675,1,502.24,112.4912,C
1,675,1,502.24,112.4912,C
1,675,1,502.24,112.4912,C
30,156,10,100.47,112.3362,C
30,156,10,100.47,112.3362,C
30,156,10,100.47,112.3362,C
30,234,15,158.78,112.3328,C
100,46.8,10,31.76,112.288,C
30,155.8,10,105.73,112.1472,C
30,155.8,10,105.73,112.1472,C
30,155.75,10,105.69,112.1316,C
250,93.5,50,63.46,112.124,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
30,155.64,10,105.61,112.0704,C
195,27.88,15,17.2,112.008,C
1,466,1,316.22,111.8336,C
60,116.5,15,79.06,111.8112,C
60,116.5,15,79.06,111.8112,C
60,116.5,15,79.06,111.8112,C
45,155,15,105.17,111.6288,C
30,155,10,105.17,111.6288,C
45,155,15,105.17,111.6288,C
30,155,10,105.17,111.6288,C
600,17.32,40,8.82,111.624,C
1,465,1,315.53,111.6064,C
1,465,1,315.53,111.6064,C
1,465,1,315.53,111.6064,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
1,465,1,299.49,111.6018,C
60,77.5,10,52.59,111.5952,C
80,46,10,28.62,111.5648,C
1,352.98,1,215.57,111.5416,C
1,352.98,1,215.57,111.5416,C
1,352.98,1,215.57,111.5416,C
120,138,30,98.33,111.4816,C
30,154.78,10,105.03,111.4392,C
20,278,10,188.39,111.3996,C
30,232,15,157.42,111.3792,C
30,232,15,157.42,111.3792,C
30,240,15,164.57,111.3632,C
30,240,15,164.57,111.3632,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
1,464,1,314.86,111.3568,C
20,232,10,149.43,111.3452,C
30,160,10,109.72,111.3408,C
75,92.8,15,62.98,111.312,C
30,154.6,10,104.91,111.3024,C
30,154.6,10,104.91,111.3024,C
1,464,1,314.93,111.2784,C
1,463.5,1,314.52,111.2376,C
1,463.5,1,314.52,111.2376,C
30,231.7,15,157.23,111.2048,C
30,231.7,15,157.23,111.2048,C
10,463.4,10,314.47,111.1936,C
7,397,10,212.72,111.12752,C
30,154.36,10,104.75,111.12,C
1,550,1,371.95,111.099,C
1,462.9,1,314.11,111.0968,C
1,462.9,1,314.11,111.0968,C
1,462.9,1,314.11,111.0968,C
1,462.9,1,314.11,111.0968,C
30,154.25,10,104.67,111.0588,C
30,231.35,15,156.99,111.0424,C
2,95,1,35.28,110.9728,C
1,478.31,1,327.98,110.9724,C
1,478.31,1,327.98,110.9724,C
2,140,1,75.46,110.9696,C
2,140,1,75.46,110.9696,C
10,462.2,10,313.63,110.9344,C
5,80,1,49,110.9,C
20,231,10,156.75,110.88,C
50,92.4,10,62.7,110.88,C
20,231,10,156.75,110.88,C
3,154,1,104.5,110.88,C
30,154,10,104.5,110.88,C
30,215.6,14,146.3,110.88,C
30,215.6,14,146.3,110.88,C
30,215.6,14,146.3,110.88,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
30,205,10,150.09,110.6976,C
20,230.58,10,156.47,110.6672,C
3,153.5,1,104.16,110.5224,C
1,663,1,468.22,110.5004,C
1,663,1,468.22,110.5004,C
1,663,1,468.22,110.5004,C
30,10,1,5.64,110.496,C
40,119,10,81.6,110.432,C
60,115,15,78.03,110.4256,C
10,460,10,312.14,110.4032,C
1,460,1,312.14,110.4032,C
1,460,1,312.14,110.4032,C
30,230,15,156.07,110.4032,C
10,460,10,312.14,110.4032,C
30,230,15,156.07,110.4032,C
1,460,1,312.14,110.4032,C
30,230,15,156.07,110.4032,C
30,230,15,156.07,110.4032,C
1,460,1,312.14,110.4032,C
1,460,1,296.27,110.4014,C
1,460,1,296.27,110.4014,C
20,230,10,156.08,110.3808,C
20,230,10,156.08,110.3808,C
20,230,10,156.08,110.3808,C
2,230,1,156.08,110.3808,C
20,230,10,156.08,110.3808,C
2,230,1,156.08,110.3808,C
20,230,10,156.08,110.3808,C
15,301,15,170.21,110.3648,C
15,301,15,170.21,110.3648,C
15,301,15,170.21,110.3648,C
20,229.9,10,156,110.36,C
20,229.89,10,156,110.34,C
1,569.8,1,437.61,110.3095,C
1,569.8,1,437.61,110.3095,C
1,475,1,309.15,110.203,C
1,475,1,309.15,110.203,C
1,475,1,309.15,110.203,C
1,475,1,309.15,110.203,C
20,229.5,10,155.73,110.1648,C
30,153,10,103.82,110.1648,C
30,153,10,103.82,110.1648,C
60,76.5,10,51.91,110.1648,C
1,459,1,295.63,110.1566,C
1,459,1,311.47,110.1536,C
1,459,1,311.47,110.1536,C
1,459.03,1,311.5,110.15,C
1,459.03,1,311.5,110.15,C
1,459.03,1,311.5,110.15,C
1,459.03,1,311.5,110.15,C
1,459.03,1,311.5,110.15,C
30,153,10,103.83,110.1312,C
30,153,10,103.83,110.1312,C
30,153,10,103.83,110.1312,C
30,153,10,103.83,110.1312,C
1,545,1,434.91,110.09,C
1,545,1,434.91,110.09,C
1,545,1,434.91,110.09,C
1,545,1,434.91,110.09,C
1,799,1,615.11,110.0768,C
1,799,1,615.14,110.0432,C
15,356,15,219.61,110.0368,C
15,356,15,219.61,110.0368,C
30,99.9,10,56.49,109.8936,C
10,228.85,5,155.29,109.8504,C
30,228.8,15,155.26,109.8176,C
2,228.64,1,155.14,109.7664,C
2,228.64,1,155.14,109.7664,C
30,152.25,10,103.31,109.6284,C
30,152.25,10,103.31,109.6284,C
30,152.25,10,103.31,109.6284,C
30,152.25,10,103.31,109.6284,C
30,456.71,30,309.91,109.6108,C
30,456.71,30,309.91,109.6108,C
1,496,1,327.45,109.609,C
1,456.67,1,309.88,109.6044,C
15,456.56,15,309.82,109.5616,C
15,456.56,15,309.82,109.5616,C
1,495,1,326.78,109.3996,C
20,227.9,10,154.65,109.384,C
90,75.85,15,51.47,109.2216,C
1,455,1,308.75,109.2,C
10,455,10,308.75,109.2,C
1,525,1,352.44,109.1208,C
2,80,1,21.56,109.1184,C
10,130.51,10,19.11,109.1068,C
8,794.6,14,539.19,108.9755429,C
1,188,1,70.56,108.9728,C
1,188,1,70.56,108.9728,C
1,188,1,70.56,108.9728,C
10,272,10,145.58,108.9504,C
10,272,10,145.58,108.9504,C
40,16.61,1,12.4,108.88,C
30,151.25,10,102.64,108.8796,C
60,113.4,15,76.95,108.864,C
100,45.36,10,30.78,108.864,C
15,453.5,15,292.09,108.8338,C
2,131,1,68.38,108.8288,C
30,151,10,102.46,108.7344,C
30,151,10,102.46,108.7344,C
30,151,10,102.46,108.7344,C
30,151,10,102.47,108.7008,C
10,452.5,10,291.44,108.6008,C
10,452.5,10,291.44,108.6008,C
30,234,15,160.45,108.592,C
40,113,10,76.67,108.5184,C
20,226,10,153.35,108.496,C
3,129,1,82.89,108.4896,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,226,15,153.36,108.4736,C
30,179,10,127.54,108.4656,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,409,1,254.8,108.336,C
1,650,1,459.04,108.3328,C
1,650,1,459.04,108.3328,C
1,650,1,459.04,108.3328,C
28,161,10,109.25,108.192,C
1,450.55,1,305.73,108.1324,C
1,450.55,1,305.73,108.1324,C
1,450.55,1,305.73,108.1324,C
1,450.55,1,305.74,108.1212,C
1,450.55,1,305.74,108.1212,C
1,450.55,1,305.74,108.1212,C
60,116.85,15,80.2,108.104,C
60,116.5,15,79.89,108.0928,C
20,225,10,152.67,108.0192,C
2,225,1,152.67,108.0192,C
30,225,15,152.67,108.0192,C
30,150,10,101.78,108.0192,C
8,450,8,305.35,108.008,C
20,300,10,219.64,108.0064,C
20,300,10,219.64,108.0064,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
1,260,1,135.71,108.0048,C
10,450,10,289.83,108.0006,C
1,450,1,289.83,108.0006,C
30,450,30,289.83,108.0006,C
10,450,10,289.83,108.0006,C
10,450,10,289.83,108.0006,C
1,450,1,289.83,108.0006,C
30,150,10,96.61,108.0006,C
1,450,1,305.36,107.9968,C
1,450,1,305.36,107.9968,C
1,450,1,305.36,107.9968,C
2,225,1,162.86,107.994,C
10,449.9,10,305.29,107.9752,C
10,449.9,10,305.29,107.9752,C
30,150,10,96.62,107.9652,C
30,179.9,10,128.5,107.94,C
30,149.9,10,101.72,107.9208,C
1,465,1,318.85,107.888,C
1,465,1,318.85,107.888,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
1,465,1,302.64,107.8848,C
60,112.35,15,76.24,107.8448,C
7,42,1,23.75,107.8,C
10,449,10,304.67,107.7696,C
1,449,1,289.19,107.7558,C
1,449,1,289.19,107.7558,C
1,449,1,289.19,107.7558,C
30,100,10,54.32,107.7072,C
40,168.25,15,114.17,107.6789333,C
15,299,10,192.57,107.6511,C
1,149,1,35.06,107.6292,C
30,149.5,10,101.45,107.628,C
30,231.7,15,158.88,107.5088,C
30,231.7,15,158.88,107.5088,C
30,149.25,10,101.28,107.4492,C
30,149.25,10,101.28,107.4492,C
10,350.26,15,168.87,107.4170667,C
1,462.9,1,317.41,107.4008,C
1,462.9,1,317.41,107.4008,C
30,223.7,15,151.8,107.368,C
30,223.7,15,151.8,107.368,C
20,110,10,47.73,107.3572,C
1,447,1,323.54,107.283,C
1,447,1,323.54,107.283,C
1,447,1,323.54,107.283,C
1,447,1,323.54,107.283,C
30,149,10,101.11,107.2704,C
30,149,10,101.11,107.2704,C
20,223.42,10,151.61,107.2336,C
20,223.1,10,151.39,107.0864,C
10,449,10,305.29,107.0752,C
1,446,1,302.64,107.0432,C
1,446,1,302.64,107.0432,C
1,446,1,302.64,107.0432,C
10,446,10,287.26,107.0332,C
30,223,15,151.33,107.0208,C
2,173,1,106.72,106.9472,C
220,40.5,20,27.48,106.9464,C
3,148.5,1,100.77,106.9128,C
3,148.5,1,100.77,106.9128,C
30,148.5,10,100.77,106.9128,C
30,148.5,10,100.77,106.9128,C
30,148.5,10,100.77,106.9128,C
4,111.3,1,75.53,106.8256,C
30,222.5,15,150.98,106.8048,C
30,222.5,15,150.98,106.8048,C
30,222.5,15,150.98,106.8048,C
30,222.5,15,150.98,106.8048,C
30,222.5,15,150.98,106.8048,C
1,445,1,301.97,106.7936,C
40,111.2,10,75.46,106.7392,C
30,222.4,15,150.92,106.7392,C
2,230,1,157.72,106.7072,C
30,222.27,15,150.82,106.7032,C
60,222.1,30,150.71,106.6096,C
60,222.1,30,150.71,106.6096,C
60,222.1,30,150.71,106.6096,C
60,222.1,30,150.71,106.6096,C
60,222.1,30,150.71,106.6096,C
60,222.1,30,150.71,106.6096,C
60,74,10,47.66,106.5672,C
10,274.34,10,149.8,106.564,C
10,274.34,10,149.8,106.564,C
2,145.11,1,82.06,106.4056,C
20,145,10,81.99,106.3424,C
1,151,1,40,106.2,C
1,151,1,40,106.2,C
1,151,1,40,106.2,C
60,110.52,15,74.99,106.1248,C
20,221,10,149.97,106.0672,C
1,441.91,1,299.87,106.0556,C
1,441.91,1,299.87,106.0556,C
1,441.91,1,299.87,106.0556,C
1,441.91,1,299.87,106.0556,C
50,600,50,441.07,106.0016,C
15,441.6,15,299.65,105.992,C
1,441.6,1,299.66,105.9808,C
30,456.71,30,313.17,105.9596,C
15,456.56,15,313.08,105.9104,C
30,147,10,99.75,105.84,C
30,147,10,99.75,105.84,C
30,220.5,15,149.63,105.8288,C
30,220.5,15,149.63,105.8288,C
30,220.5,15,149.63,105.8288,C
30,220.5,15,149.63,105.8288,C
30,220.5,15,149.63,105.8288,C
40,46.75,10,18.13,105.7776,C
12,146.9,4,99.68,105.7752,C
12,146.9,4,99.68,105.7752,C
12,146.9,4,99.68,105.7752,C
20,220.3,10,149.49,105.7424,C
30,293.7,20,199.3,105.726,C
12,293.7,8,199.3,105.726,C
1,440.56,1,298.96,105.7248,C
20,220.1,10,149.35,105.656,C
40,110,10,74.64,105.6128,C
20,220,10,141.69,105.6116,C
20,220,10,141.69,105.6116,C
1,459,1,315.53,105.6064,C
1,439.98,1,298.56,105.5928,C
10,440,10,298.58,105.5904,C
1,440,1,298.58,105.5904,C
1,440,1,298.58,105.5904,C
10,20,1,8.43,105.584,C
10,20,1,8.43,105.584,C
1,439.8,1,298.43,105.5584,C
21,324.88,15,222.78,105.51296,C
30,219.7,15,149.08,105.4608,C
20,219.65,10,149.05,105.428,C
20,219.65,10,149.05,105.428,C
30,219.61,15,149.02,105.4152,C
1,439.04,1,297.92,105.3696,C
1,439.04,1,297.92,105.3696,C
1,439.04,1,297.92,105.3696,C
1,439.04,1,297.92,105.3696,C
1,439.04,1,297.92,105.3696,C
1,439.04,1,297.92,105.3696,C
10,658.52,15,446.85,105.3653333,C
1,439,1,282.75,105.355,C
1,438.9,1,297.83,105.3304,C
1,438.9,1,297.83,105.3304,C
15,438.7,15,297.69,105.2872,C
15,438.7,15,297.69,105.2872,C
10,438.7,10,282.56,105.2792,C
10,438.7,10,282.56,105.2792,C
360,146.24,120,99.24,105.2736,C
1,438.5,1,282.43,105.2326,C
1,438.5,1,282.43,105.2326,C
1,438.5,1,282.43,105.2326,C
1,438.5,1,282.43,105.2326,C
1,438.5,1,282.43,105.2326,C
15,438.4,15,297.48,105.2224,C
20,219.21,10,148.75,105.22,C
15,876,30,564.21,105.1161,C
1,438,1,297.22,105.1136,C
1,438,1,297.22,105.1136,C
2,219,1,148.61,105.1136,C
1,438,1,297.22,105.1136,C
1,438,1,297.22,105.1136,C
1,438,1,297.22,105.1136,C
1,438,1,297.22,105.1136,C
30,145.97,10,99.05,105.102,C
30,146,10,99.08,105.0912,C
30,146,10,99.08,105.0912,C
30,146,10,99.08,105.0912,C
30,146,10,99.08,105.0912,C
30,146,10,99.08,105.0912,C
2,170,1,104.87,105.0912,C
2,170,1,104.87,105.0912,C
2,170,1,104.87,105.0912,C
2,218.9,1,148.54,105.0704,C
2,218.9,1,148.54,105.0704,C
20,218.9,10,148.54,105.0704,C
20,180,10,113.82,105.0432,C
20,218.81,10,148.49,105.0024,C
20,218.81,10,148.49,105.0024,C
20,218.7,10,148.4,104.984,C
1,437.3,1,296.74,104.9512,C
60,109.25,15,74.13,104.8976,C
60,109.25,15,74.13,104.8976,C
60,109.25,15,74.13,104.8976,C
60,109.25,15,74.13,104.8976,C
1,437,1,296.53,104.8864,C
1,437,1,296.53,104.8864,C
1,437,1,296.53,104.8864,C
2,314.6,1,234.09,104.8384,C
1,365,1,220.5,104.81,C
1,365,1,220.5,104.81,C
1,365,1,220.5,104.81,C
1,365,1,220.5,104.81,C
15,285.78,15,161.63,104.7544,C
30,218.08,15,147.98,104.6848,C
1,436,1,280.81,104.6442,C
1,436,1,280.81,104.6442,C
1,436,1,280.81,104.6442,C
1,436,1,280.81,104.6442,C
1,436,1,280.81,104.6442,C
8,56.4,1,38.68,104.6272,C
40,109,10,73.97,104.6144,C
1,435.85,1,295.75,104.61,C
10,435.6,10,295.58,104.5504,C
20,217.75,10,147.76,104.5176,C
1,152.5,1,42.88,104.4744,C
1,152.5,1,42.88,104.4744,C
1,152.5,1,42.88,104.4744,C
1,152.5,1,42.88,104.4744,C
1,152.5,1,42.88,104.4744,C
1,152.5,1,42.88,104.4744,C
2,217.6,1,147.66,104.4416,C
2,217.6,1,147.66,104.4416,C
30,145.1,10,98.47,104.4408,C
30,145.1,10,98.47,104.4408,C
30,150,10,97.62,104.4252,C
30,150,10,97.62,104.4252,C
30,145,10,98.39,104.4096,C
30,145,10,98.39,104.4096,C
1,435,1,295.17,104.4096,C
30,145,10,98.39,104.4096,C
1,435,1,295.17,104.4096,C
30,145,10,98.39,104.4096,C
1,435,1,295.17,104.4096,C
30,145,10,98.39,104.4096,C
1,435,1,295.17,104.4096,C
30,145,10,98.39,104.4096,C
1,435,1,295.17,104.4096,C
30,145,10,98.39,104.4096,C
1,450,1,308.57,104.4016,C
1,450,1,292.88,104.4016,C
30,145,10,93.39,104.3994,C
60,72.5,10,49.2,104.376,C
60,72.5,10,49.2,104.376,C
10,449.9,10,308.51,104.3688,C
3,600,10,225.4,104.2656,C
3,600,10,225.4,104.2656,C
28,155,10,105.17,104.18688,C
2,250,1,176.71,104.1696,C
1,465,1,305.79,104.1678,C
30,217,15,147.25,104.16,C
30,217,15,147.25,104.16,C
30,217,15,147.25,104.16,C
1,434,1,294.5,104.16,C
30,216.75,15,147.08,104.0408,C
1,515,1,366.94,104.0272,C
1,515,1,366.94,104.0272,C
1,465,1,305.93,104.0026,C
20,216.55,10,146.95,103.932,C
20,216.55,10,146.95,103.932,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
2,125,1,65.25,103.84,C
1,498,1,352.01,103.7488,C
2,132.3,1,71.82,103.7232,C
2,132.3,1,71.82,103.7232,C
2,132.3,1,71.82,103.7232,C
18,240,10,162.86,103.67424,C
30,143.99,10,97.71,103.6644,C
